_id,case-name,cpu,duration,frame,git-branch,git-commit,git-datetime,git-timestamp,machine,nodename,returncode,test-name,test-size,uuid
5b344c028ea11a991d70b736,10_exact_2d_cc,1,0.777244902,Whole Program,master,fb8f6ebae251d70a463d6f1bf4aa863ece7a6faf,2018-06-20 11:29:55,1529486995,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,7bb6c77bec494e2bbe1c6c3bf85095c1
5b344e128ea11a32dce275bc,11_exact_2d_nc_p0,1,0.730266135,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,ed802f7a1c144384a495d2060248860f
5b3450158ea11a32dce28d07,10_exact_2d_cc,1,0.779159154,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,8a4c233abc5f4d57ac6cd087207bebde
5b34521c8ea11a32dce2a43e,10_exact_2d_cc,1,0.81530347,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,59ea5089a7964d3a90ca8febff1b69ac
5b3454758ea11a32dce2bc00,11_exact_2d_nc_p0,1,0.745818088,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,bf67be540ff54d42a52e236fd0f92f48
5b3456c38ea11a32dce2d560,10_exact_2d_cc,1,0.777318468,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,a42bd482dc224f92b26535bdb2e05cc4
5b3458cc8ea11a32dce2ecfb,10_exact_2d_cc,1,0.750869063,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,092769b01c3b4a268db793e2a9ca8e41
5b345b1c8ea11a32dce304f8,11_exact_2d_nc_p0,1,0.738592618,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,d6a6861d6da1419f830d1295ff87177e
5b345d258ea11a32dce31d7b,11_exact_2d_nc_p0,1,0.737865726,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,216069b0b4b9490ebef1079001ed78ca
5b345f2a8ea11a32dce334f8,10_exact_2d_cc,1,0.796893867,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,9e492776856543f2b9776d46b7eb03c4
5b3461358ea11a32dce34cba,10_exact_2d_cc,1,0.741172301,Whole Program,master,37980c5c55afd246174045d94401f47d1ee5d524,2018-06-19 18:34:05,1529426045,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,4e581aad6847405aae56d6c84e42886a
5b34634f8ea11a4bc95f05a1,10_exact_2d_cc,1,0.753902522,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,d78f4ec0ad654041891db7537ab83d2f
5b3465558ea11a4bc95f1cd8,11_exact_2d_nc_p0,1,0.798127077,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,d42edadb9e4749afa5117eecf5df96c3
5b3467af8ea11a4bc95f3529,10_exact_2d_cc,1,0.787533858,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,3c97cb1251474f98a51b1e632223efc1
5b3469b78ea11a4bc95f4c60,10_exact_2d_cc,1,0.824647006,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,ef001762b6664b08a39e2b939da9675b
5b346c098ea11a4bc95f63c9,11_exact_2d_nc_p0,1,0.724432873,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,68b85f102c0a48a3a49fa9f52e6669e1
5b346e5f8ea11a4bc95f7bc1,11_exact_2d_nc_p0,1,0.763672108,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,a18b8ad320a54e108dc437b266cb5b29
5b3470668ea11a4bc95f93e9,11_exact_2d_nc_p0,1,0.758231909,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,b60af438ed62493cb845fea44cd8dde4
5b3472718ea11a4bc95fabca,11_exact_2d_nc_p0,1,0.76237434,Whole Program,master,1e87021d5225573aef14a1e95d78f4a5d3a92302,2018-06-19 15:48:31,1529416111,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,7c5f4002c2224f22a56f12da63158265
5b3476ef8ea11adbbd6301d2,11_exact_2d_nc_p0,1,0.742754169,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,f247b5f0939640d8b252118ade9ba14a
5b3476ef8ea11adbbd6302c2,10_exact_2d_cc,1,0.758838633,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,c60dc5956343447ea1692b94790165d1
5b3478fe8ea11adbbd632d68,11_exact_2d_nc_p0,1,0.70744254,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,dfa7336d83bc49a7b273be4582864d64
5b347b018ea11adbbd6344b3,10_exact_2d_cc,1,0.75270868,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,cf81d3c9c1274984969943c8bb2e29cd
5b347d088ea11adbbd635c73,10_exact_2d_cc,1,0.769972263,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,11e1218ae5754bafaa11cca594129bc9
5b347f188ea11adbbd637440,10_exact_2d_cc,1,0.788753049,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,d934ba88e63344cc91d20be797bba676
5b3481668ea11adbbd638c22,10_exact_2d_cc,1,0.811011874,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,d9053c71cd3844a9b3fc0fcf56abbc7c
5b34836f8ea11adbbd63a359,11_exact_2d_nc_p0,1,0.770320779,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,b189fdc9d1ce4d49b1c4398ce4ba0de2
5b3485bd8ea11adbbd63bacb,11_exact_2d_nc_p0,1,0.723450163,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,040142fb9fc44113b7c2c328aec8ac39
5b34880d8ea11adbbd63d3c7,10_exact_2d_cc,1,0.766999053,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,a79d399c26a54f2e877825693f40f2ea
5b348a158ea11adbbd63ebb9,11_exact_2d_nc_p0,1,0.759515958,Whole Program,master,f8d25c620fe33eac99513eca0b4e7f5fb1628d80,2018-06-19 11:03:17,1529398997,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,13f1ebad60e441ff98d0a20f45e82149
5b348c688ea11a29238effe0,11_exact_2d_nc_p0,1,0.751784044,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,b05a59641d5a422e81c01a5096e20004
5b348e688ea11a29238f17a6,10_exact_2d_cc,1,0.749728435,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,005269a6b1af4717815bca5ee5454e62
5b3490bf8ea11a29238f2f9a,11_exact_2d_nc_p0,1,0.722309182,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,5728705e402546318c03a13c6305cc78
5b3492c48ea11a29238f4792,11_exact_2d_nc_p0,1,0.725628144,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,9dcfec16e06c4b46b874944024ee992e
5b3494cd8ea11a29238f5fd5,10_exact_2d_cc,1,0.750672103,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,210299924aeb4539971fc39c1317e850
5b3496d38ea11a29238f7795,10_exact_2d_cc,1,0.789482843,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,c0a82c93261147728ae7ad96cd6d8659
5b3498d98ea11a29238f8ecc,10_exact_2d_cc,1,0.854847877,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,2286d6bca7a84ef984cd419b5b3c8068
5b349ae18ea11a29238fa65c,11_exact_2d_nc_p0,1,0.743823199,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,53dcc1e2c36a47318ef8b0cf858be1e3
5b349ce78ea11a29238fbe0b,11_exact_2d_nc_p0,1,0.729265783,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,45091b8861ac4f48b9099a972276fef9
5b349eeb8ea11a29238fd5ea,10_exact_2d_cc,1,0.750941741,Whole Program,master,5f6bd1b811f4b7bd026adcdd97cc28e52a8eb6fa,2018-06-18 15:08:14,1529327294,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,fa196aefe9bf40c5b8125b3af0550144
5b34a1068ea11a274bc08069,11_exact_2d_nc_p0,1,0.747173514,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,a7fabd7ecf4c4dc9a5064453bca1976f
5b34a3538ea11a274bc09848,11_exact_2d_nc_p0,1,0.74204954,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,fb9429a0330049f1af55aaae2dc74dbd
5b34a5aa8ea11a274bc0b14f,10_exact_2d_cc,1,0.756154483,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,d1d4943092494728bed348e5181a6a29
5b34a7b08ea11a274bc0c8b6,10_exact_2d_cc,1,0.801662577,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,63115cef89e140ccbf3a9e99a780abc5
5b34a9bd8ea11a274bc0e046,11_exact_2d_nc_p0,1,0.744842081,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,731ac1c4305b46848163702e981c1d2f
5b34abc28ea11a274bc0f7e8,11_exact_2d_nc_p0,1,0.718614534,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,4e791acaed37484e980fd7afd7abfca1
5b34adc28ea11a274bc10f97,11_exact_2d_nc_p0,1,0.714228923,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,2235145212e04c1990d39a348f376fe7
5b34afc98ea11a274bc12709,11_exact_2d_nc_p0,1,0.730059887,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,20c6deff19434d99b240e5af2cbd1687
5b34b1d48ea11a274bc13f43,11_exact_2d_nc_p0,1,0.749788252,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,23d7c1bf07194d15af45e5dffafdb97c
5b34b3d78ea11a274bc156f2,11_exact_2d_nc_p0,1,0.806624407,Whole Program,master,56cdf550e7ba0355ea977ebbe0db0c7b64b4d8e6,2018-05-30 13:09:41,1527678581,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,32ca213910684e67b706c37bc2a0c882
5b34b5f18ea11a85806e9df4,11_exact_2d_nc_p0,1,0.752445201,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,726d7a6d427d47ff92c51befb0c5cb27
5b34b7fe8ea11a85806eb607,11_exact_2d_nc_p0,1,0.732996857,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,1ff93cc189404818ac76aa7db4e0b639
5b34ba058ea11a85806ecdb6,11_exact_2d_nc_p0,1,0.726224269,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,86bd2e60f23044f9bf94bb45420a13b7
5b34bc0f8ea11a85806ee58c,11_exact_2d_nc_p0,1,0.726378475,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,9137e14991d84544ae9f6040d1f8a106
5b34be5f8ea11a85806efd07,11_exact_2d_nc_p0,1,0.725092306,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,15ac071b017a47548e73db083d883d9e
5b34c0658ea11a85806f14ff,10_exact_2d_cc,1,0.769881872,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,7963fea08d214f1b850fe1aea887c275
5b34c2bb8ea11a85806f2c7f,10_exact_2d_cc,1,0.772291364,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1052,35aa503b6b384256a16b595949cb2683
5b34c50b8ea11a85806f43e8,11_exact_2d_nc_p0,1,0.75139378,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,0bfbe465d0f043e299622bfd31e522f2
5b34c7158ea11a85806f5c12,11_exact_2d_nc_p0,1,0.760851725,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,2be883104e0042f0b4c32ed755377147
5b34c91f8ea11a85806f7423,11_exact_2d_nc_p0,1,0.71916041,Whole Program,master,aa2ba777f99b5d2e534d7cb59eb5f64b15dac10d,2018-05-29 21:53:00,1527623580,charon.nti.tul.cz,charon,1,12_darcy_frac,1040,44744a06d8a84c0180c73e6da02cdef4
